time,customer_id,product_id,price,discount,status
2024-05-03 11:45:08,12531,530,19.85,0.0,placed
2024-04-15 12:58:15,12163,873,14.18,1.7,paid
2024-05-23 09:19:35,10812,745,32.24,7.74,paid
2024-06-26 21:43:53,12317,729,32.81,4.92,paid
2024-04-21 01:13:42,11641,855,22.22,3.33,paid
2024-04-21 09:03:28,12502,1284,14.14,0.28,paid
2024-05-14 01:24:42,11424,1062,23.93,6.22,paid
2024-05-30 23:42:59,11691,1412,18.55,1.11,paid
2024-05-03 21:36:13,11615,668,18.95,0.0,paid
2024-06-19 11:27:54,11883,1195,15.52,2.48,paid
2024-05-07 08:22:49,11900,583,28.54,4.28,paid
2024-04-16 08:29:09,11345,1403,13.0,2.34,paid
2024-05-15 03:14:47,10122,1427,20.77,2.28,cancelled
2024-05-18 10:17:55,11518,925,39.55,2.37,paid
2024-04-04 18:55:05,10598,1213,19.4,2.91,paid
2024-04-19 09:26:41,11471,1470,18.05,4.33,paid
2024-05-11 12:14:25,11098,586,9.54,0.76,paid
2024-05-21 06:39:37,10223,1132,27.91,2.23,paid
2024-05-04 20:20:23,12489,1398,25.2,0.0,cancelled
2024-04-12 10:12:12,10076,662,26.97,3.78,paid
2024-06-24 09:07:06,11550,1330,30.31,3.03,placed
2024-06-08 10:51:27,12235,1338,28.65,0.86,paid
2024-04-15 08:53:11,11470,1035,27.41,1.1,paid
2024-05-10 18:58:46,10880,1283,20.37,0.81,paid
2024-06-11 18:55:52,11078,1259,25.83,0.77,paid
2024-04-27 00:06:52,11651,533,36.53,4.02,paid
2024-04-04 11:01:17,12857,849,24.12,1.45,paid
2024-04-05 10:35:42,11716,723,30.48,3.66,placed
2024-06-25 05:47:27,11042,789,15.52,1.55,paid
2024-04-20 20:50:24,11799,739,18.49,2.77,paid
2024-04-24 19:18:00,10196,915,28.48,2.28,paid
2024-05-31 14:18:24,10150,1046,23.36,6.54,paid
2024-05-23 10:14:30,11563,533,24.18,3.87,placed
2024-05-10 20:19:44,10537,1139,46.48,8.83,paid
2024-06-13 16:35:32,11051,966,27.14,0.0,paid
2024-04-07 11:32:42,11148,1027,33.95,3.4,paid
2024-06-04 14:41:41,11076,1138,45.69,4.11,cancelled
2024-06-08 18:37:39,10123,893,25.44,4.58,paid
2024-06-03 11:56:06,11578,917,21.37,0.21,paid
2024-05-23 12:29:30,10842,1271,30.28,5.75,paid
2024-05-28 00:57:40,11163,922,65.58,8.53,paid
2024-06-20 10:38:35,10430,1486,22.93,3.9,cancelled
2024-05-02 19:42:14,10347,1418,21.77,1.31,paid
2024-05-08 18:40:08,11451,1051,27.98,3.92,paid
2024-05-17 20:45:40,12384,1113,26.84,4.56,refunded
2024-04-15 20:57:36,11911,1119,32.58,3.26,paid
2024-04-13 01:33:21,11529,1411,20.62,1.44,paid
2024-05-14 08:21:02,12150,709,19.45,2.14,paid
2024-05-04 12:47:44,11281,861,31.36,3.14,paid
2024-06-07 10:32:17,10407,1061,18.34,0.92,paid
2024-05-08 10:39:37,11969,1142,24.41,2.2,placed
2024-04-07 11:16:09,11687,1355,12.74,1.53,paid
2024-06-20 11:05:19,12577,880,53.63,5.9,cancelled
2024-06-02 19:59:46,11838,1029,20.42,0.41,paid
2024-04-24 12:45:24,10850,1323,28.94,5.21,paid
2024-06-15 10:36:23,11898,947,36.4,0.36,paid
2024-06-24 20:54:29,11311,609,40.11,6.42,placed
2024-06-27 17:00:39,10371,724,33.76,4.73,paid
2024-06-14 23:24:35,12652,559,17.8,3.2,paid
2024-06-04 14:49:38,11992,1053,50.8,8.64,paid
2024-06-26 20:28:40,11767,501,18.67,0.0,placed
2024-05-06 20:30:30,10851,1051,24.28,2.19,paid
2024-06-07 10:00:51,10453,1022,33.7,0.0,paid
2024-04-24 10:19:33,10620,1225,63.69,7.01,paid
2024-05-23 22:41:26,12370,1204,39.06,0.0,paid
2024-05-08 09:17:20,10749,665,29.2,7.3,refunded
2024-06-16 20:06:45,11948,789,48.3,5.31,cancelled
2024-05-23 20:32:31,10076,1116,34.04,4.43,paid
2024-06-27 20:14:47,12733,1252,34.62,5.19,paid
2024-06-04 12:02:18,10066,1065,31.45,8.49,paid
2024-04-10 11:03:41,12503,582,16.15,3.07,paid
2024-04-30 10:13:06,11931,1471,31.5,0.94,refunded
2024-04-07 12:45:55,11529,787,29.75,0.6,paid
2024-05-21 10:06:09,12863,1063,20.49,3.69,paid
2024-06-30 02:32:25,11914,1421,39.06,2.73,paid
2024-05-12 17:02:21,11315,1078,58.84,10.0,paid
2024-04-06 07:55:50,11785,1341,15.6,2.34,paid
2024-04-29 18:34:25,11534,1297,14.09,2.82,paid
2024-06-29 20:33:33,10976,545,30.51,3.36,paid
2024-06-24 14:12:34,12733,1279,14.54,2.04,paid
2024-05-20 10:49:43,12245,636,29.19,1.17,paid
2024-06-03 20:59:08,12545,1457,31.46,0.0,paid
2024-05-29 13:07:13,10134,1019,13.09,1.57,refunded
2024-05-06 02:22:05,10964,1292,19.38,2.13,paid
2024-04-09 16:15:54,11905,1306,53.35,4.8,paid
2024-04-25 17:07:54,11962,606,41.62,5.41,placed
2024-04-03 22:56:43,12171,1079,70.07,7.71,paid
2024-05-23 17:43:22,12513,1072,28.84,2.88,paid
2024-06-01 02:16:22,10556,1300,18.89,0.0,paid
2024-06-22 19:00:52,10745,1418,26.24,3.67,cancelled
2024-06-15 12:19:14,11463,1266,44.25,2.66,paid
2024-04-09 21:23:53,12574,888,24.49,1.47,paid
2024-06-20 09:40:49,11029,1127,28.49,0.57,paid
2024-06-08 19:40:14,11534,1315,19.15,2.68,paid
2024-05-06 22:41:20,12257,939,28.61,2.57,paid
2024-06-10 19:20:05,12196,782,17.79,2.49,paid
2024-06-09 17:03:29,11162,541,34.15,2.39,paid
2024-04-15 10:03:17,12496,651,7.39,0.15,paid
2024-05-15 23:47:43,12625,562,29.77,2.98,placed
2024-06-18 10:34:20,11000,943,22.01,0.66,placed
2024-06-18 14:50:52,12049,813,51.32,3.59,paid
2024-06-05 17:14:25,12874,890,13.41,1.21,paid
2024-05-03 09:13:28,12459,1186,9.41,2.54,paid
2024-05-26 20:19:55,10443,1293,23.41,3.04,paid
2024-04-06 20:07:19,11118,676,24.91,5.48,paid
2024-05-06 11:40:44,10739,752,25.27,5.05,paid
2024-04-04 11:54:55,11417,1284,19.78,0.59,placed
2024-05-11 00:53:11,10645,707,21.7,3.69,paid
2024-04-03 05:41:24,10186,908,10.73,0.97,paid
2024-06-08 12:43:00,11504,679,33.51,2.35,paid
2024-06-08 11:06:16,11259,1197,36.89,6.64,refunded
2024-04-20 07:23:05,12317,707,51.2,5.12,paid
2024-05-03 18:40:16,10398,630,18.03,1.44,paid
2024-04-30 12:12:00,12185,796,17.7,1.06,refunded
2024-05-30 18:21:38,11325,1062,31.32,1.88,paid
2024-06-11 13:19:30,12052,1013,52.38,1.57,paid
2024-06-01 19:34:43,12335,871,38.67,5.41,paid
2024-04-10 11:58:19,10721,761,50.18,6.52,paid
2024-06-13 11:44:24,12100,1180,32.0,4.48,paid
2024-06-02 07:14:47,12820,1369,16.91,2.87,paid
2024-05-27 10:57:19,10249,991,27.31,1.64,paid
2024-05-17 19:17:36,10912,656,22.07,2.87,paid
2024-04-03 03:25:37,11619,1109,20.98,2.52,refunded
2024-06-01 14:35:21,10271,1142,27.93,3.35,paid
2024-06-24 09:03:26,12915,1271,20.79,0.62,paid
2024-04-07 19:01:01,10648,1091,38.0,2.28,placed
2024-05-20 12:33:15,10949,996,42.71,2.56,refunded
2024-06-12 15:15:32,11654,502,11.56,0.0,paid
2024-06-02 19:02:40,12017,748,22.64,0.68,paid
2024-04-19 03:18:24,10487,1115,35.41,1.77,placed
2024-04-21 19:24:26,11551,1397,38.4,3.46,paid
2024-05-24 05:52:53,11068,1116,41.18,6.18,paid
2024-05-30 08:38:57,10151,1224,38.97,2.34,paid
2024-04-20 11:09:27,12163,1347,14.69,2.35,cancelled
2024-06-16 04:17:24,10323,505,50.13,6.52,placed
2024-06-18 11:58:02,10977,775,16.15,2.42,cancelled
2024-06-02 22:24:14,11790,1342,15.59,1.25,paid
2024-05-11 01:29:36,12137,1252,28.86,4.62,cancelled
2024-06-30 08:34:06,11637,734,29.89,1.79,placed
2024-05-10 19:43:06,12062,1170,31.79,4.77,paid
2024-04-04 20:40:16,12669,1253,26.95,2.96,paid
2024-04-03 04:20:50,12217,652,38.44,4.23,refunded
2024-04-26 18:48:23,10072,718,17.84,1.07,paid
2024-06-27 01:17:26,12301,758,26.0,1.04,cancelled
2024-06-24 20:03:28,10549,765,52.26,7.84,placed
2024-06-06 13:14:57,11512,879,27.23,2.45,paid
2024-06-08 14:01:58,11736,771,41.05,2.46,paid
2024-06-13 22:20:05,10667,1017,33.74,3.04,paid
2024-05-16 22:01:58,12277,1364,43.76,1.31,paid
2024-06-28 19:37:07,12470,1311,17.35,1.21,placed
2024-04-23 20:09:44,10566,608,23.74,0.71,cancelled
2024-06-26 14:24:32,11512,865,13.69,2.19,paid
2024-05-17 09:18:40,12429,1056,25.2,3.28,cancelled
2024-06-30 18:02:41,10746,824,11.83,0.59,placed
2024-04-15 20:56:21,10705,900,41.86,2.93,paid
2024-04-04 10:17:17,12279,828,50.81,0.0,paid
2024-05-19 18:38:25,12713,1361,20.15,3.83,paid
2024-05-23 16:13:28,12539,1458,70.97,8.52,paid
2024-04-21 19:12:48,11313,905,19.68,2.76,cancelled
2024-05-20 18:29:11,11943,566,30.87,4.01,paid
2024-06-12 12:18:05,12046,952,17.23,3.1,paid
2024-04-19 07:05:00,10962,1266,27.96,1.12,paid
2024-04-21 20:21:32,11157,646,34.57,0.35,paid
2024-05-22 02:38:43,12970,649,30.28,4.54,placed
2024-06-29 02:19:16,12176,933,44.36,5.32,paid
2024-05-21 19:30:08,10559,758,38.6,8.88,paid
2024-04-30 12:41:56,12054,650,50.42,4.54,paid
2024-05-21 11:47:38,12665,572,47.09,0.0,paid
2024-04-15 19:54:38,11066,1355,27.16,2.72,paid
2024-04-09 17:41:46,10977,949,28.47,3.13,paid
2024-06-19 10:26:01,11667,1237,20.13,0.81,paid
2024-04-06 20:19:06,10666,1429,35.66,3.92,paid
2024-05-10 03:31:54,12606,1025,30.26,5.14,cancelled
2024-06-03 15:28:20,10072,695,26.24,3.15,paid
2024-06-08 12:16:31,10620,1346,19.86,1.99,placed
2024-05-25 11:31:43,12871,611,34.9,6.63,paid
2024-06-05 03:16:10,10302,1488,22.01,0.0,paid
2024-04-07 21:06:07,11391,1234,27.07,0.81,paid
2024-06-06 00:00:32,12439,1365,40.46,3.24,paid
2024-06-24 22:00:57,12080,1407,41.31,6.2,paid
2024-05-11 20:50:35,12739,1057,45.44,1.36,paid
2024-06-14 08:54:18,11304,1201,31.35,2.82,paid
2024-04-20 12:12:42,11999,1165,19.36,1.55,paid
2024-06-23 11:50:51,10784,1474,13.33,0.13,paid
2024-04-04 11:32:56,10761,712,26.46,0.0,paid
2024-06-01 13:42:34,11637,1139,17.96,3.05,paid
2024-06-01 11:03:18,12416,534,25.47,0.0,paid
2024-04-25 02:57:57,10254,965,37.44,6.74,paid
2024-06-22 18:21:21,10702,661,15.92,3.02,paid
2024-04-06 12:38:02,10224,1035,45.03,4.95,placed
2024-04-14 12:46:43,10350,693,19.51,0.0,paid
2024-04-19 17:29:19,11976,1248,9.56,0.0,placed
2024-05-14 17:28:04,12709,1093,18.87,2.26,placed
2024-04-11 09:37:08,10630,1062,27.59,5.52,paid
2024-04-01 17:33:35,10777,1027,34.56,3.11,paid
2024-06-12 04:57:50,11625,1086,21.6,2.81,paid
2024-05-03 20:45:44,12225,944,33.63,4.04,refunded
2024-06-09 14:19:50,10464,1174,28.69,2.3,paid
2024-05-26 11:44:14,11460,893,23.98,4.08,paid
2024-04-26 21:41:10,12342,1483,21.64,1.51,paid
2024-06-14 13:50:00,11175,637,40.15,2.01,paid
2024-04-03 20:58:28,12930,513,48.86,3.91,paid
2024-06-03 17:22:19,12358,850,47.65,3.34,paid
2024-06-28 00:09:01,10655,888,13.72,1.65,placed
2024-04-08 04:30:58,11441,1176,21.83,2.62,paid
2024-06-13 10:42:27,10650,962,51.28,7.18,paid
2024-04-22 10:15:43,12572,529,31.14,3.11,paid
2024-05-19 19:05:00,11539,950,20.01,3.8,paid
2024-05-21 19:14:12,11821,1020,14.87,0.74,paid
2024-04-24 18:12:43,10097,1236,41.12,1.64,paid
2024-04-12 19:03:40,12260,891,49.7,9.94,paid
2024-05-29 19:43:43,10577,1428,18.35,2.2,paid
2024-05-13 12:29:29,12677,1414,37.42,6.74,cancelled
2024-04-08 09:08:35,12446,1488,23.24,1.63,paid
2024-04-10 10:51:02,10105,889,46.75,7.95,cancelled
2024-04-22 16:26:13,11111,1383,23.46,3.99,refunded
2024-06-28 10:36:24,12608,1184,27.42,3.29,paid
2024-05-14 01:14:11,12903,1390,11.71,0.47,paid
2024-06-16 19:39:32,12448,734,26.08,4.43,paid
2024-05-14 18:09:56,11948,1439,31.89,6.38,paid
2024-05-13 09:34:06,12872,1408,13.53,1.89,paid
2024-04-12 18:21:09,12422,944,20.26,0.41,paid
2024-05-06 19:23:38,12236,1495,32.52,6.18,placed
2024-04-08 17:31:50,12555,643,17.75,4.08,paid
2024-06-28 19:26:24,10576,1209,19.14,0.0,paid
2024-06-17 11:20:13,10880,1453,17.79,1.78,paid
2024-06-28 01:16:16,12724,759,27.25,2.72,placed
2024-06-22 19:44:21,11389,946,30.91,0.93,paid
2024-05-25 11:05:28,12485,1053,40.77,9.78,paid
2024-06-23 18:11:05,11860,1268,43.88,2.63,placed
2024-05-09 18:31:09,11215,884,35.08,0.0,paid
2024-06-05 22:07:06,12194,1355,42.6,7.24,paid
2024-04-14 11:36:27,11827,803,26.66,0.0,paid
2024-04-16 01:48:18,11307,562,25.37,2.54,paid
2024-04-04 08:06:32,12971,1444,17.27,1.9,placed
2024-06-28 10:32:07,10287,664,16.62,0.17,refunded
2024-05-09 19:18:52,11386,789,12.74,1.15,paid
2024-06-05 12:07:33,11602,1317,64.99,0.0,paid
2024-06-12 02:48:42,12203,1302,17.18,1.55,placed
2024-06-12 07:48:31,11720,1011,20.31,5.08,paid
2024-05-14 23:05:52,11519,766,25.67,0.26,paid
2024-05-28 08:58:54,12688,1015,32.25,0.97,paid
2024-04-12 10:54:54,12221,620,50.0,3.0,paid
2024-05-09 19:17:53,12003,1017,25.6,3.33,paid
2024-05-13 10:18:07,10261,1208,30.31,5.46,paid
2024-06-07 20:38:06,10689,1348,10.71,1.29,paid
2024-05-31 11:22:36,10302,809,12.33,1.97,cancelled
2024-06-21 13:49:39,12173,1084,13.96,1.68,paid
2024-04-21 16:39:09,11276,551,36.25,3.26,paid
2024-06-24 12:11:31,11151,579,19.31,1.35,paid
2024-05-25 12:23:12,12002,735,47.56,11.41,paid
2024-05-09 21:33:37,12197,1026,61.84,9.28,placed
2024-06-13 12:46:45,10903,539,38.66,6.19,paid
2024-05-16 11:46:46,11452,1205,30.99,9.3,paid
2024-06-11 19:44:32,12143,1139,26.3,4.47,cancelled
2024-05-26 16:05:08,12000,840,40.52,2.84,paid
2024-04-07 11:37:53,10322,1227,19.51,4.1,paid
2024-06-24 15:15:53,12922,879,38.81,7.37,paid
2024-06-01 20:17:35,12212,1338,28.52,4.28,cancelled
2024-06-28 18:34:36,11648,510,21.29,5.11,paid
2024-06-05 10:05:01,12064,895,18.47,1.29,paid
2024-05-15 08:11:52,10772,701,32.55,3.58,placed
2024-05-30 18:44:32,10959,860,35.87,0.72,paid
2024-05-02 15:28:53,12619,571,12.72,1.53,paid
2024-04-19 21:45:13,12409,1332,17.79,2.31,paid
2024-05-31 11:28:17,10327,1207,21.07,2.11,paid
2024-06-20 18:25:27,10487,1220,72.23,2.17,placed
2024-05-21 11:27:35,11566,1031,28.13,4.5,placed
2024-04-07 12:05:39,12513,768,22.57,0.45,paid
2024-04-26 18:37:23,11546,1237,13.18,1.45,paid
2024-06-08 08:18:40,10507,514,51.6,7.74,paid
2024-06-08 22:47:05,12936,648,45.86,3.21,paid
2024-06-16 20:43:16,11028,1146,23.99,3.6,placed
2024-04-30 18:16:43,10376,1452,30.22,3.02,paid
2024-05-14 05:06:47,11539,1439,16.96,1.36,paid
2024-05-01 09:14:58,11376,517,72.32,2.89,paid
2024-06-28 12:26:29,10187,661,26.11,4.18,paid
2024-04-02 00:55:25,12855,1011,41.76,1.25,paid
2024-06-30 13:58:24,11687,1033,22.79,4.33,paid
2024-05-30 18:38:33,12715,946,35.18,2.11,placed
2024-06-20 22:36:48,12494,1029,16.66,2.5,paid
2024-04-28 06:02:39,11797,1434,56.56,6.79,paid
2024-06-16 18:17:23,12239,637,18.16,2.18,paid
2024-04-30 18:59:05,12887,708,28.12,0.84,paid
2024-05-19 19:50:10,12486,698,22.11,0.0,cancelled
2024-06-17 22:21:24,10434,806,10.16,1.02,paid
2024-04-25 12:47:46,12195,754,25.76,3.35,paid
2024-05-10 19:07:25,12727,1364,27.13,3.53,paid
2024-06-24 22:40:26,11931,948,28.96,5.5,paid
2024-05-18 20:32:16,10973,565,26.78,4.55,paid
2024-04-17 12:08:14,11856,995,19.4,2.72,paid
2024-04-01 10:55:47,10687,928,32.99,2.64,paid
2024-04-12 15:43:34,12714,931,21.34,4.91,placed
2024-06-27 16:34:11,10617,802,46.17,3.69,paid
2024-05-02 21:28:51,10655,872,17.7,0.0,placed
2024-05-20 15:01:04,10709,1302,43.27,2.6,paid
2024-06-12 22:11:46,10318,724,28.06,5.05,paid
2024-05-21 17:30:06,11672,802,34.75,0.0,paid
2024-04-20 22:33:16,12699,749,16.27,2.12,paid
2024-05-22 17:23:07,10423,825,21.28,2.98,cancelled
2024-06-23 21:44:29,10490,1346,35.12,0.0,paid
2024-05-17 10:58:51,11264,880,25.6,3.07,placed
2024-05-06 11:50:25,10240,1403,25.33,6.08,paid
2024-05-21 19:24:18,10329,1472,19.09,0.95,cancelled
2024-06-05 20:23:26,10419,1098,39.8,4.38,paid
2024-06-11 21:05:56,10436,609,28.63,3.44,paid
2024-04-05 14:21:06,11356,587,35.35,2.47,paid
2024-04-17 15:13:57,10860,1153,31.89,3.51,paid
2024-05-04 17:17:43,12637,964,77.68,15.54,paid
2024-06-27 20:41:08,11117,871,16.92,1.52,paid
2024-05-10 11:18:31,10301,956,40.43,2.43,cancelled
2024-06-14 10:24:40,10616,1354,44.65,8.48,paid
2024-06-29 12:50:29,12289,890,70.78,11.32,paid
2024-05-04 06:34:26,12160,1107,20.53,0.0,paid
2024-04-12 18:51:48,11568,1182,30.88,9.57,placed
2024-05-11 19:07:09,12157,932,49.04,2.45,paid
2024-04-03 10:48:55,12842,1281,30.34,6.67,paid
2024-05-21 13:34:38,12752,932,29.49,0.0,paid
2024-05-24 11:41:43,11355,1082,11.51,0.0,paid
2024-04-11 12:38:27,10105,601,21.21,2.33,placed
2024-04-12 12:22:39,11858,586,21.69,2.39,refunded
2024-05-30 11:53:54,10173,1049,19.1,4.01,paid
2024-06-22 18:45:13,12807,612,56.96,7.4,paid
2024-04-25 12:29:55,11064,1475,16.14,0.97,paid
2024-04-03 00:32:31,12823,1073,22.53,2.93,paid
2024-06-26 22:33:36,11103,533,47.56,6.66,paid
2024-05-25 12:19:31,11260,967,25.19,1.01,paid
2024-04-02 22:46:13,10758,984,14.34,0.0,paid
2024-05-13 04:26:00,11576,685,10.06,1.51,paid
2024-04-25 12:58:34,10765,1451,23.67,3.55,paid
2024-06-05 19:05:27,10415,509,43.56,5.66,paid
2024-06-20 14:11:11,12172,1369,62.27,5.6,placed
2024-06-29 22:33:46,12564,1359,26.69,2.14,paid
2024-06-08 06:26:52,12918,1475,14.45,0.87,paid
2024-06-22 05:29:12,12403,768,32.11,0.0,paid
2024-05-24 12:08:42,11641,1341,42.44,4.24,paid
2024-04-16 11:14:19,12864,916,48.71,11.2,paid
2024-06-12 15:13:34,12207,920,14.15,0.99,paid
2024-06-29 20:50:27,12421,517,25.46,3.06,paid
2024-04-20 20:39:27,11272,1217,24.85,6.46,paid
2024-06-06 11:31:14,12503,1145,28.4,4.26,paid
2024-04-17 16:32:27,10173,1157,16.02,0.32,paid
2024-06-03 05:02:26,11549,930,32.79,3.61,paid
2024-04-20 18:55:54,11306,583,56.67,12.47,paid
2024-06-17 14:12:45,12365,971,39.87,2.39,paid
2024-05-22 13:31:46,10358,834,15.36,1.23,paid
2024-06-14 14:55:08,10347,995,15.66,1.57,paid
2024-04-22 07:57:48,10114,1032,31.48,2.52,paid
2024-05-15 19:56:46,12777,1338,17.89,3.22,paid
2024-06-15 10:41:58,11310,856,26.04,3.91,placed
2024-04-14 11:53:09,10629,1264,12.76,0.13,paid
2024-04-26 05:56:01,12061,859,33.53,0.0,paid
2024-05-04 12:12:57,12993,1065,18.39,3.68,placed
2024-04-02 01:00:41,10216,975,27.95,0.0,paid
2024-04-24 16:56:23,10568,803,17.55,0.53,paid
2024-06-02 23:40:20,10354,991,36.36,0.0,placed
2024-04-08 11:40:55,12055,1347,28.4,0.28,paid
2024-06-24 19:21:26,11879,895,39.0,4.29,paid
2024-04-10 05:55:18,11173,778,32.08,1.28,placed
2024-05-27 16:17:23,10961,1231,57.04,2.85,placed
2024-06-16 22:24:23,10224,1393,36.15,7.23,paid
2024-06-30 20:23:50,10735,525,25.47,3.82,paid
2024-04-05 17:56:10,12475,566,22.06,6.18,placed
2024-04-23 15:04:27,11561,665,48.46,9.21,paid
2024-05-07 18:26:49,12828,958,16.21,3.24,placed
2024-04-12 10:31:45,10690,1313,21.7,0.43,paid
2024-05-08 20:14:03,12368,602,46.14,4.61,paid
2024-04-01 01:58:15,11028,1166,13.18,1.05,paid
2024-05-14 11:51:39,10438,810,10.51,0.74,paid
2024-04-20 20:19:42,10621,992,56.03,14.57,placed
2024-06-03 22:38:50,12485,868,27.84,3.34,paid
2024-05-24 15:46:35,12234,823,23.38,2.81,cancelled
2024-04-28 10:14:49,12476,1018,37.52,4.88,paid
2024-04-03 22:15:42,11731,519,22.37,4.47,paid
2024-04-25 12:48:24,12114,1495,26.45,3.97,cancelled
2024-06-11 08:22:56,10534,562,25.7,0.0,paid
2024-05-28 14:27:23,12277,1025,21.76,2.18,paid
2024-06-08 12:37:17,12562,1074,57.73,4.62,paid
2024-05-19 20:50:04,11276,795,30.42,6.08,paid
2024-06-18 13:43:02,10897,639,35.42,5.31,placed
2024-05-12 01:47:56,12787,1015,27.95,4.19,paid
2024-05-30 15:57:11,10602,906,14.23,0.71,paid
2024-05-03 01:07:38,10901,540,12.98,2.08,paid
2024-05-09 11:22:37,11413,1491,29.41,0.59,paid
2024-05-28 19:38:11,10702,938,33.88,3.39,cancelled
2024-05-08 18:22:07,10151,1045,43.75,5.25,cancelled
2024-04-21 10:11:57,12830,1109,15.71,5.03,paid
2024-06-16 12:53:58,10710,858,48.65,0.97,paid
2024-05-22 23:29:58,11737,744,34.5,4.83,paid
2024-05-19 18:42:06,10710,1078,19.04,1.14,paid
2024-04-27 20:22:39,11995,763,19.19,0.0,paid
2024-04-19 09:49:48,11056,673,25.89,2.33,placed
2024-04-04 23:24:31,12128,703,29.57,0.0,paid
2024-05-02 14:06:22,11929,1192,10.46,1.78,paid
2024-05-02 20:14:52,11635,715,56.84,2.84,cancelled
2024-05-15 21:49:28,10786,646,27.29,3.82,placed
2024-04-24 17:37:34,10510,853,35.72,2.86,paid
2024-04-28 18:32:20,12635,1447,36.78,1.47,placed
2024-06-29 19:31:59,12664,775,13.77,0.96,refunded
2024-04-03 11:02:01,10479,591,20.34,0.0,paid
2024-05-14 20:20:16,12524,656,47.8,4.3,placed
2024-04-03 18:45:48,12900,1326,31.15,3.74,paid
2024-04-10 02:34:09,10014,807,30.08,0.6,refunded
2024-04-02 06:00:27,12340,1337,41.4,8.69,placed
2024-04-06 10:40:01,11222,616,33.43,6.35,paid
2024-06-18 11:22:05,12767,1173,72.12,7.21,placed
2024-05-05 19:17:23,12468,1201,26.42,3.7,paid
2024-04-17 22:35:05,12869,660,29.98,0.0,paid
2024-04-17 00:22:29,12327,1182,42.13,2.53,paid
2024-05-15 13:46:06,12468,990,81.82,3.27,paid
2024-04-26 05:36:44,10267,1240,29.17,4.67,paid
2024-05-29 16:15:13,11280,1483,43.66,4.8,paid
2024-06-28 16:39:19,10909,941,51.77,3.62,refunded
2024-05-02 02:44:18,11652,1483,23.16,4.4,placed
2024-06-12 07:09:05,11535,1160,21.87,2.84,refunded
2024-04-18 20:24:41,11541,1495,38.56,0.77,placed
2024-05-09 09:56:49,10179,1395,24.1,0.24,paid
2024-05-06 05:19:19,11325,1203,19.58,3.13,paid
2024-05-21 08:09:14,10465,617,16.34,2.45,paid
2024-06-12 17:43:29,11582,1187,27.31,2.73,placed
2024-06-08 19:26:36,10943,1381,26.11,2.61,paid
2024-06-12 10:45:28,11953,1247,57.91,0.58,paid
2024-06-02 04:46:55,10219,655,18.29,0.91,paid
2024-06-06 17:47:16,10207,1056,52.74,5.27,paid
2024-06-24 23:00:24,11864,814,44.92,2.7,paid
2024-04-05 14:54:14,11374,1427,16.31,0.82,cancelled
2024-05-25 19:38:21,10577,1325,22.83,0.68,paid
2024-06-12 10:21:47,10052,1013,21.57,0.43,paid
2024-05-06 20:11:33,12300,1448,11.12,0.67,paid
2024-05-22 18:18:47,10025,1207,26.12,0.0,paid
2024-04-10 20:20:58,11336,988,24.77,0.5,paid
2024-06-12 17:36:54,11287,1015,14.23,1.0,paid
2024-05-17 11:01:19,11763,651,10.62,0.0,paid
2024-06-29 20:19:23,12874,1038,26.02,3.9,paid
2024-04-21 19:54:00,11386,905,20.85,3.54,cancelled
2024-04-02 09:14:29,12540,898,25.8,1.55,paid
2024-04-07 20:57:00,12214,627,32.53,3.58,paid
2024-05-15 12:04:54,10263,1077,10.28,0.21,paid
2024-06-25 18:49:34,10117,975,30.53,2.14,paid
2024-06-06 14:17:33,12874,1457,30.6,5.51,paid
2024-05-22 18:35:55,12904,592,26.97,4.32,placed
2024-05-03 20:11:32,12071,684,37.82,3.4,paid
2024-04-26 08:27:50,12810,1043,34.2,9.23,paid
2024-05-13 12:05:14,11772,1068,27.6,0.0,paid
2024-04-02 12:25:58,12287,638,25.19,5.79,paid
2024-04-19 18:05:53,11265,701,39.35,3.94,paid
2024-05-30 11:51:20,11637,1132,18.4,2.58,paid
2024-05-26 10:56:05,12054,530,16.75,2.85,paid
2024-06-29 19:04:16,11506,638,11.69,0.0,placed
2024-05-07 23:20:53,11889,913,18.1,0.0,paid
2024-04-14 19:54:48,12451,1170,35.99,1.44,placed
2024-05-19 19:45:04,12594,1247,24.22,1.21,placed
2024-06-07 06:12:20,12338,768,21.15,2.75,paid
2024-05-05 19:15:03,10244,881,41.27,4.13,paid
2024-05-18 20:15:30,12328,1112,18.41,2.58,paid
2024-05-25 20:09:15,11826,922,28.12,0.0,paid
2024-04-05 12:48:16,10184,1269,30.96,2.79,paid
2024-04-26 10:21:02,12642,610,21.85,3.28,paid
2024-06-05 04:46:12,11399,902,22.78,3.42,placed
2024-06-15 10:06:30,10586,508,20.64,0.83,paid
2024-04-20 18:03:31,12406,1248,31.82,4.45,cancelled
2024-06-03 11:36:38,12271,563,18.12,1.09,placed
2024-04-04 22:54:36,11914,1290,21.25,2.55,paid
2024-06-15 19:25:17,12494,1371,32.98,0.33,paid
2024-06-04 11:00:01,12436,816,27.59,4.41,placed
2024-05-18 11:18:54,10812,981,27.27,0.55,paid
2024-06-01 04:59:07,12160,1184,29.81,2.09,paid
2024-05-14 12:54:18,11464,948,52.42,1.05,paid
2024-04-30 03:36:57,10842,1197,28.07,4.21,paid
2024-05-31 06:06:23,12685,1284,24.67,1.97,paid
2024-06-17 05:52:41,12185,1253,47.7,4.29,paid
